Serial Number,Dataset Name,Resource ID,Published Date,Number of Rows,Number of Columns
694,Farmers Queries in Kisan Call Centre (KCC) from South Tripura district of Tripura for the month of January 2015,95ec0146-1c8e-4bb8-98b7-f4489e65a035,2020-09-21,0,0
695,Farmers Queries in Kisan Call Centre (KCC) from Ludhiana district of Punjab for the month of January 2015,fa8fad17-7b08-4f05-a7bd-b9e3f505f589,2020-09-21,0,0
696,Farmers Queries in Kisan Call Centre (KCC) from Sultanpur district of Uttar Pradesh for the month of July 2015,c3768dea-1d36-440a-acdc-8b7368183375,2020-09-21,0,0
697,Farmers Queries in Kisan Call Centre (KCC) from Mayurbhanj district of Odisha for the month of December 2015,28d0662c-5941-4eab-b3f6-38bb62aa5188,2020-09-21,0,0
698,Farmers Queries in Kisan Call Centre (KCC) from Dhenkanal district of Odisha for the month of July 2015,faf6c8d4-e136-481b-902a-1ccc7b2dfc21,2020-09-21,0,0
699,Farmers Queries in Kisan Call Centre (KCC) from Mahoba district of Uttar Pradesh for the month of April 2015,d7c29e0c-432d-4b7a-8949-1ec33e56e103,2020-09-21,0,0
700,Farmers Queries in Kisan Call Centre (KCC) from Neemach district of Madhya Pradesh for the month of December 2015,2e2c694e-1645-4429-8f39-f6923573c312,2020-09-21,0,0
701,Farmers Queries in Kisan Call Centre (KCC) from Perambalur district of Tamil Nadu for the month of September 2015,106b6b92-3a16-495b-a25e-4fc0d0d18d60,2020-09-21,0,0
702,Farmers Queries in Kisan Call Centre (KCC) from Nawapara district of Odisha for the month of September 2015,da85a907-5aa1-4f31-8f06-33eeb73c7dd3,2020-09-21,0,0
703,Farmers Queries in Kisan Call Centre (KCC) from Dhaulpur district of Rajasthan for the month of September 2015,e03c356e-317f-49e0-b102-242b37ad01df,2020-09-21,0,0
704,Farmers Queries in Kisan Call Centre (KCC) from Udaipur district of Rajasthan for the month of October 2015,4e4aed5e-bbad-47e0-9814-2d45de94a471,2020-09-21,0,0
705,Farmers Queries in Kisan Call Centre (KCC) from Moga district of Punjab for the month of July 2015,ad9d44c2-05b9-4792-bf53-7281280d3a62,2020-09-21,0,0
706,Farmers Queries in Kisan Call Centre (KCC) from Balasore district of Odisha for the month of November 2015,3fd39dae-f51b-4af9-8e1e-1ba607aa6f1b,2020-09-21,0,0
707,Farmers Queries in Kisan Call Centre (KCC) from Baghpat district of Uttar Pradesh for the month of March 2015,bffe6e20-f522-423a-ac31-ecbdb6fec0d1,2020-09-21,0,0
708,Farmers Queries in Kisan Call Centre (KCC) from Keonjhar district of Odisha for the month of March 2015,f0a67fd1-bcf0-4305-aaa3-1b1eb88051f3,2020-09-21,0,0
709,Farmers Queries in Kisan Call Centre (KCC) from Kedrapara district of Odisha for the month of December 2015,b98413b1-e67c-4d62-aec4-7db734671019,2020-09-21,0,0
710,Farmers Queries in Kisan Call Centre (KCC) from Tonk district of Rajasthan for the month of June 2015,14d50ffc-e7ba-4982-9d52-7ff30ea1e856,2020-09-21,0,0
711,Farmers Queries in Kisan Call Centre (KCC) from Mon district of Nagaland for the month of February 2015,950409bf-1e1c-4d5e-b668-e45e58ac8dec,2020-09-21,0,0
712,Farmers Queries in Kisan Call Centre (KCC) from Bareilly district of Uttar Pradesh for the month of August 2015,aefa67e0-d79b-4787-9acb-08882bb21101,2020-09-21,0,0
713,Farmers Queries in Kisan Call Centre (KCC) from Theni district of Tamil Nadu for the month of September 2015,ac90e9ec-2fc9-4fb4-ac34-b12b4af7b242,2020-09-21,0,0
714,Farmers Queries in Kisan Call Centre (KCC) from Etah district of Uttar Pradesh for the month of April 2015,61a113da-5a7b-4402-96c8-f66879d68ddd,2020-09-21,0,0
715,Farmers Queries in Kisan Call Centre (KCC) from Ghaziabad district of Uttar Pradesh for the month of November 2015,727c6a4b-9d30-484f-8616-cf3426ad77bb,2020-09-21,0,0
716,Farmers Queries in Kisan Call Centre (KCC) from Mumbai district of Maharashtra for the month of April 2015,2ae86ca4-5879-4a41-b87c-a119c23c6706,2020-09-21,0,0
717,Farmers Queries in Kisan Call Centre (KCC) from Koraput district of Odisha for the month of November 2015,3b811650-e956-44c7-8a55-761894e60a2b,2020-09-21,0,0
718,Farmers Queries in Kisan Call Centre (KCC) from Saharanpur district of Uttar Pradesh for the month of March 2015,fcbb00da-4dfe-4508-b1d8-5c5bc4ba0468,2020-09-21,0,0
719,Farmers Queries in Kisan Call Centre (KCC) from Jhabua district of Madhya Pradesh for the month of October 2015,52ec38c4-80b8-493b-81fa-c26fafbcc138,2020-09-21,0,0
720,Farmers Queries in Kisan Call Centre (KCC) from Raisen district of Madhya Pradesh for the month of July 2015,46a001f7-f1f8-4305-a18c-a37570d0eeec,2020-09-21,0,0
721,Farmers Queries in Kisan Call Centre (KCC) from Osmanabad district of Maharashtra for the month of October 2015,6ffc5664-dc25-4234-b317-51be5fe7f4f4,2020-09-21,0,0
722,Farmers Queries in Kisan Call Centre (KCC) from Ernakulam district of Kerala for the month of March 2015,e72999a2-3356-4356-96e5-a38f3f78e149,2020-09-21,0,0
723,Farmers Queries in Kisan Call Centre (KCC) from Udupi district of Karnataka for the month of October 2015,199e3b5d-be35-49e5-96a2-bf5c9f35f8af,2020-09-21,0,0
724,Farmers Queries in Kisan Call Centre (KCC) from Uttarakannada district of Karnataka for the month of January 2015,eac580d6-5cf0-47a7-a9b0-4aa082635ccd,2020-09-21,0,0
725,Farmers Queries in Kisan Call Centre (KCC) from Raichur district of Karnataka for the month of May 2015,5e815e03-a1a1-4a09-97f6-a0519d8bd0c6,2020-09-21,0,0
726,Farmers Queries in Kisan Call Centre (KCC) from Bargarh district of Odisha for the month of September 2015,7214828e-e073-4175-a43b-5ac35c45112b,2020-09-21,0,0
727,Farmers Queries in Kisan Call Centre (KCC) from Kapurthala district of Punjab for the month of June 2015,f4dc6473-d749-415f-b3b7-3eb0ec8c0031,2020-09-21,0,0
728,Farmers Queries in Kisan Call Centre (KCC) from Palakkad district of Kerala for the month of November 2015,83307b05-787e-4d3b-977a-2cb743d24308,2020-09-21,0,0
729,Farmers Queries in Kisan Call Centre (KCC) from Kalahandi district of Odisha for the month of March 2015,faf82290-9241-4600-891b-a5a8693a4990,2020-09-21,0,0
730,Farmers Queries in Kisan Call Centre (KCC) from Naworangpur district of Odisha for the month of May 2015,e3e9af53-19a3-4807-ac2b-9d3f185bd7fa,2020-09-21,0,0
731,Farmers Queries in Kisan Call Centre (KCC) from Alirajpur district of Madhya Pradesh for the month of December 2015,dcc45594-bd97-491f-bace-dfd276763bcc,2020-09-21,0,0
732,Farmers Queries in Kisan Call Centre (KCC) from Bulandshahar district of Uttar Pradesh for the month of March 2015,820009ec-4588-43aa-865b-fc19c9343127,2020-09-21,0,0
733,Farmers Queries in Kisan Call Centre (KCC) from Gadchiroli district of Maharashtra for the month of March 2015,1e3ee6df-de16-4234-a5c0-8f501b65de28,2020-09-21,0,0
734,Farmers Queries in Kisan Call Centre (KCC) from South Tripura district of Tripura for the month of June 2015,4632efb6-3eaa-40e1-acec-d9a8af98136d,2020-09-21,0,0
735,Farmers Queries in Kisan Call Centre (KCC) from Amravati district of Maharashtra for the month of July 2015,7e41c0a6-4ef0-4393-8010-6e50d589133e,2020-09-21,0,0
736,Farmers Queries in Kisan Call Centre (KCC) from Nanded district of Maharashtra for the month of February 2015,368ec206-5951-42b6-8b94-20501ca9a992,2020-09-21,0,0
737,Farmers Queries in Kisan Call Centre (KCC) from Ujjain district of Madhya Pradesh for the month of September 2015,abe9d8a5-3633-4554-a9bd-5e7192816583,2020-09-21,0,0
738,Farmers Queries in Kisan Call Centre (KCC) from Erode district of Tamil Nadu for the month of April 2015,f121a85d-d067-4520-b2ba-dca89b2cd3f1,2020-09-21,0,0
739,Farmers Queries in Kisan Call Centre (KCC) from Bangalore (Rural) district of Karnataka for the month of June 2015,4829b06c-9979-466c-a313-e8be5390aa86,2020-09-21,0,0
740,Farmers Queries in Kisan Call Centre (KCC) from Shimoga district of Karnataka for the month of May 2015,256efb0e-42e2-4158-9961-99e012548472,2020-09-21,0,0
741,Farmers Queries in Kisan Call Centre (KCC) from Bijapur district of Karnataka for the month of May 2015,662f1008-a005-4438-b6d4-cd79aacfb07b,2020-09-21,0,0
742,Farmers Queries in Kisan Call Centre (KCC) from Bareilly district of Uttar Pradesh for the month of December 2015,2b290015-b8b5-4473-8d79-34b4bce04070,2020-09-21,0,0
743,Farmers Queries in Kisan Call Centre (KCC) from Aligarh district of Uttar Pradesh for the month of July 2015,9e56a431-1247-4941-bb61-61167c7f55c2,2020-09-21,0,0
744,Farmers Queries in Kisan Call Centre (KCC) from Palghar district of Maharashtra for the month of December 2015,66334638-35bb-4c42-9c31-05f1d5932ed7,2020-09-21,0,0
745,Farmers Queries in Kisan Call Centre (KCC) from Punch district of Jammu and Kashmir for the month of January 2015,9a8c9cbb-2534-40d8-b71c-39fe8d37988b,2020-09-21,0,0
746,Farmers Queries in Kisan Call Centre (KCC) from Ratlam district of Madhya Pradesh for the month of February 2015,d8afb341-4f0d-44eb-bda9-4440bd4fb85a,2020-09-21,0,0
747,Farmers Queries in Kisan Call Centre (KCC) from Gonda district of Uttar Pradesh for the month of March 2015,3143d5d9-a118-4728-ba29-78a61530afe6,2020-09-21,0,0
748,Farmers Queries in Kisan Call Centre (KCC) from Jaipur district of Rajasthan for the month of September 2015,b4abe9f8-1c80-4528-8c84-003ebce4e219,2020-09-21,0,0
749,Farmers Queries in Kisan Call Centre (KCC) from Thiruvarur district of Tamil Nadu for the month of May 2015,66ec58c8-33c1-4b0d-b94e-d1ca697b18c7,2020-09-21,0,0
750,Farmers Queries in Kisan Call Centre (KCC) from Thiruvallur district of Tamil Nadu for the month of December 2015,074f3a32-a8f6-4523-92b3-a1a1fcc94a23,2020-09-21,0,0
751,Farmers Queries in Kisan Call Centre (KCC) from Puri district of Odisha for the month of April 2015,55d02e08-6c28-47df-8713-c9a952ea6d24,2020-09-21,0,0
752,Farmers Queries in Kisan Call Centre (KCC) from Dhenkanal district of Odisha for the month of November 2015,44e95cca-a524-4000-8342-2970ae715d5d,2020-09-21,0,0
753,Farmers Queries in Kisan Call Centre (KCC) from Kanpur City district of Uttar Pradesh for the month of January 2015,909d95f0-c2f2-4276-a34f-ddb31b0e10ef,2020-09-21,0,0
754,Farmers Queries in Kisan Call Centre (KCC) from Mainpuri district of Uttar Pradesh for the month of April 2015,2b9368d2-58b9-4632-b61a-f28efe120ce2,2020-09-21,0,0
755,Farmers Queries in Kisan Call Centre (KCC) from Sidhi district of Madhya Pradesh for the month of June 2015,10610a5e-41e3-4b80-a68e-926d7bb12081,2020-09-21,0,0
756,Farmers Queries in Kisan Call Centre (KCC) from Hardoi district of Uttar Pradesh for the month of July 2015,89b8b17a-952d-4dd7-b47e-aeb8c57569fe,2020-09-21,0,0
757,Farmers Queries in Kisan Call Centre (KCC) from Nayagarh district of Odisha for the month of May 2015,59aaf78d-677f-48ea-9f09-dceca735ff3c,2020-09-21,0,0
758,Farmers Queries in Kisan Call Centre (KCC) from Kanniya Kumari district of Tamil Nadu for the month of August 2015,fcd94874-fb72-4c3a-927a-3efc54a10889,2020-09-21,0,0
759,Farmers Queries in Kisan Call Centre (KCC) from Rajouri district of Jammu and Kashmir for the month of December 2015,1f70a6c4-6e6a-4c74-b53a-575782195c2f,2020-09-21,0,0
760,Farmers Queries in Kisan Call Centre (KCC) from Rupnagar district of Punjab for the month of July 2015,85876192-ab28-42c2-905c-147b5dd026a0,2020-09-21,0,0
761,Farmers Queries in Kisan Call Centre (KCC) from Gurdaspur district of Punjab for the month of February 2015,fa8741b8-a505-4322-aa35-74a4dcd02f8a,2020-09-21,0,0
762,Farmers Queries in Kisan Call Centre (KCC) from Tiruvannamalai district of Tamil Nadu for the month of September 2015,9974077b-6022-46e2-800f-ddf3211c8ae9,2020-09-21,0,0
763,Farmers Queries in Kisan Call Centre (KCC) from Jhansi district of Uttar Pradesh for the month of January 2015,027413d9-53b4-42e9-88d6-a7ba9b07ddc1,2020-09-21,0,0
764,Farmers Queries in Kisan Call Centre (KCC) from Sitapur district of Uttar Pradesh for the month of March 2015,e9d25069-6692-4bd8-9942-893a53121385,2020-09-21,0,0
765,Farmers Queries in Kisan Call Centre (KCC) from Narsimpur district of Madhya Pradesh for the month of January 2015,3344c9d5-f771-4803-8584-5a563e0fd177,2020-09-21,0,0
766,Farmers Queries in Kisan Call Centre (KCC) from Kota district of Rajasthan for the month of March 2015,454f09f3-843b-4250-9b6a-9c33a627df7a,2020-09-21,0,0
767,Farmers Queries in Kisan Call Centre (KCC) from Unnao district of Uttar Pradesh for the month of November 2015,f5868cea-c6ba-4255-937e-f0f078f7f241,2020-09-21,0,0
768,Farmers Queries in Kisan Call Centre (KCC) from Guna district of Madhya Pradesh for the month of October 2015,4e5058a8-ca31-4376-994b-f663cad0e128,2020-09-21,0,0
769,Farmers Queries in Kisan Call Centre (KCC) from Hanumangarh district of Rajasthan for the month of December 2015,c54ef87a-3192-481c-a8b6-d661ffd70d08,2020-09-21,0,0
770,Farmers Queries in Kisan Call Centre (KCC) from Dhar district of Madhya Pradesh for the month of July 2015,52a1dcaa-6194-4269-a7f6-c9880754e8c3,2020-09-21,0,0
771,Farmers Queries in Kisan Call Centre (KCC) from Bhadrak district of Odisha for the month of January 2015,f7c7cb61-c95f-4190-91b9-2fe95a3280b7,2020-09-21,0,0
772,Farmers Queries in Kisan Call Centre (KCC) from Koraput district of Odisha for the month of December 2015,117b16d3-1b47-4280-a610-049ddf60090c,2020-09-21,0,0
773,Farmers Queries in Kisan Call Centre (KCC) from Dakshinakannada district of Karnataka for the month of May 2015,8905aa18-b431-40d2-9749-91761580c765,2020-09-21,0,0
774,Farmers Queries in Kisan Call Centre (KCC) from Kandhamal district of Odisha for the month of July 2015,a73cd476-8b53-452b-b373-589936f2b075,2020-09-21,0,0
775,Farmers Queries in Kisan Call Centre (KCC) from Khordha district of Odisha for the month of February 2015,ca19651f-8317-478d-9989-249614efbf6c,2020-09-21,0,0
776,Farmers Queries in Kisan Call Centre (KCC) from Dewas district of Madhya Pradesh for the month of October 2015,910898e4-27e0-46a7-a2ce-2ec3d0464179,2020-09-21,0,0
777,Farmers Queries in Kisan Call Centre (KCC) from Karauli district of Rajasthan for the month of July 2015,38ebfffe-18e2-4cfd-a7be-c3a3eb317301,2020-09-21,0,0
778,Farmers Queries in Kisan Call Centre (KCC) from Pudukkottai district of Tamil Nadu for the month of January 2015,32852401-34bf-4e61-b0dc-ef3a3559305e,2020-09-21,0,0
779,Farmers Queries in Kisan Call Centre (KCC) from Vellore district of Tamil Nadu for the month of August 2015,21f8a492-ef21-4f97-950c-628c087220c3,2020-09-21,0,0
780,Farmers Queries in Kisan Call Centre (KCC) from Cuttack district of Odisha for the month of August 2015,c7cc44d0-2047-4cf1-aecb-c337a7962dbc,2020-09-21,0,0
781,Farmers Queries in Kisan Call Centre (KCC) from Sangrur district of Punjab for the month of April 2015,81f921aa-fd1a-4da6-8f33-cb1930241dac,2020-09-21,0,0
782,Farmers Queries in Kisan Call Centre (KCC) from Jpnagar district of Uttar Pradesh for the month of September 2015,cafc229c-00b0-4345-b99b-3e106e5bb068,2020-09-21,0,0
783,Farmers Queries in Kisan Call Centre (KCC) from Kohima district of Nagaland for the month of March 2015,75039ec8-80dd-4bdb-a294-4e43f4f72397,2020-09-21,0,0
784,Farmers Queries in Kisan Call Centre (KCC) from Kheri district of Uttar Pradesh for the month of December 2015,625bf8e8-572d-4ba0-8fc3-36264317c737,2020-09-21,0,0
785,Farmers Queries in Kisan Call Centre (KCC) from Ajmer district of Rajasthan for the month of September 2015,29ebc1d1-4beb-46cf-b311-2cb1958afdd1,2020-09-21,0,0
786,Farmers Queries in Kisan Call Centre (KCC) from Naworangpur district of Odisha for the month of June 2015,c6d3e20c-5c5c-43c3-b2be-c001c6c2df0b,2020-09-21,0,0
787,Farmers Queries in Kisan Call Centre (KCC) from Chhindwara district of Madhya Pradesh for the month of January 2015,b964f27e-5151-4769-b969-1e240f291a9a,2020-09-21,0,0
788,Farmers Queries in Kisan Call Centre (KCC) from Sikar district of Rajasthan for the month of March 2015,adc69727-f565-4ea9-8472-06cd536219ab,2020-09-21,0,0
789,Farmers Queries in Kisan Call Centre (KCC) from Jhunjhunu district of Rajasthan for the month of October 2015,f9fdf9d5-226b-445a-9735-1c20413e6dc3,2020-09-21,0,0
790,Farmers Queries in Kisan Call Centre (KCC) from Bargarh district of Odisha for the month of October 2015,e35de553-0642-4b9f-8550-73e965df3063,2020-09-21,0,0
791,Farmers Queries in Kisan Call Centre (KCC) from Sepahijela district of Tripura for the month of December 2015,bb2ae0de-16c9-47c1-9fa5-d1d69354f85b,2020-09-21,0,0
792,Agriculture production of different foodgrains from year 2003 to 2014 at all India level,64fa1110-03d8-4127-9cb5-3f125c2fa440,2017-06-09,0,0
793,State/UT-wise Estimates of Meat Production by Goat for 2007-08 to 2011-12,84914a67-a9df-408a-a53e-ca3611174944,2017-05-30,0,0
794,Details of estimates of wool production from ram/wether during 2008-09 to 2012-13,43341005-ff45-45db-967a-31b9a364983a,2017-06-09,0,0
795,Details of estimates of wool production from lamb during 2008-09 to 2012-13,0145e20e-460f-4e39-a6be-713c663961e8,2017-06-09,0,0
796,Estimates of meat production during 2008-09 to 2012-13,31f09a8b-0e42-40ec-8930-c813e7a252f8,2017-06-09,0,0
797,Details of estimates of meat production from sheep for 2008-09 to 2012-13,892e2fe1-ba97-4efa-b23a-37d53d80cbec,2017-08-25,0,0
798,Per Capita Availability of Eggs during 2007-08 to 2011-12,198feabe-88e0-40f5-bd08-e45d610bf8f8,2017-06-08,0,0
799,State/UT-wise Estimates Per Capita Availability of Milk during 2007-08 to 2011-12,3814d407-dc81-493e-a35e-6b37c1b40439,2017-06-09,0,0
800,Estimates of Production and Per Capita Availability of Milk since 1950-51 to 2011-12,a621ed89-b8f6-435a-a82f-c4e20ce3133b,2017-06-08,0,0
801,Gross Value Added by Economic Activity From Livestock Sector at Constant Basic Prices from 2011-12 to 2013-14,32349f46-289b-4c21-9871-ffc574ff7ba0,2019-06-26,0,0
802,All India level Pattern of Land Utilisation From 2000-01 to 2013-14,c8abc82f-b750-4886-a6c7-e97150fdda9e,2022-12-11,0,0
803,Product wise and Month wise production of chemical Fertilizers,373358c8-63fd-4612-8f2b-9ce483422312,2025-09-14,0,0
804,List of certified varieties of horticultural crops,46f587a9-7476-443e-915f-fc756a6b4e2c,2025-10-10,0,0
805,Variety-wise Daily Market Prices Data of Commodity,35985678-0d79-46b4-9ed6-6f13308a1d24,2023-09-19,0,0
806,"State wise and Month wise Requirement and Availability of Chemical Fertilizers -January, February and March (2014-15)",ab2ee3db-2b11-4bfd-8bdb-b0ba5d3baf82,2017-08-25,0,0
807,State-wise and Month-wise Requirement and Availability of Chemical Fertilizers- August-October 2014,1a210a75-b92e-4af7-b324-b9e28d51134d,2017-08-23,0,0
808,Number of horticultural crops varieties released during 2012-2013,f8a890c3-eb1f-47aa-8d27-95775dbe53d3,2017-08-18,0,0
809,Product wise and Month wise production of chemical Fertilizers April to August 2015,c2e84aee-77eb-4643-867a-b6a185fe4e6a,2017-06-09,0,0
810,All India level Net Area under Irrigation by Sources from 2001-02 to 2013-14,bb636bb5-c559-410f-aac6-95ffe48024ea,2017-09-28,0,0
811,State/ UT-wise Production of Milk from 2010-11 to 2015-16,f6e81fc7-58fe-481d-af8a-cd54be38d74a,2017-10-20,0,0
812,State/UT-wise Production of Wool and Eggs from 2009-10 to 2015-16,4b249021-8cfa-4bcf-9761-58f0b5b2e250,2017-11-07,0,0
813,"Month wise and Port wise Import of Chemical Fertilizers (Urea) - January, February and March (2014-2015)",660095b2-7665-4164-b6db-cc108fb2a01b,2017-06-09,0,0
814,Farmers Queries in Kisan Call Centre (KCC) from Kedrapara district of Odisha for the month of October 2015,94fa2680-fd56-4f9e-a41b-dbb840f61a8a,2020-09-22,0,0
815,Farmers Queries in Kisan Call Centre (KCC) from Ganjam district of Odisha for the month of October 2015,256aa1fa-4bc0-48c9-b7cb-88820a95a018,2020-09-22,0,0
816,Farmers Queries in Kisan Call Centre (KCC) from Bijapur district of Karnataka for the month of March 2015,2f1d5c6e-da51-4f0c-8ea6-a2b45181ee44,2020-09-22,0,0
817,Farmers Queries in Kisan Call Centre (KCC) from Kollam district of Kerala for the month of January 2015,928a67e2-6610-4eca-98f5-d31c017b3201,2020-09-22,0,0
818,Farmers Queries in Kisan Call Centre (KCC) from Jaipur district of Rajasthan for the month of March 2015,f1241bc7-5972-4068-809f-f2e22410a2d0,2020-09-22,0,0
819,Farmers Queries in Kisan Call Centre (KCC) from Bikaner district of Rajasthan for the month of October 2015,9c13865a-1365-4e05-81c6-6f2ba53c903e,2020-09-22,0,0
820,Farmers Queries in Kisan Call Centre (KCC) from Thoothukudi district of Tamil Nadu for the month of August 2015,9483365f-2c6f-47f1-ab26-73af049dcb35,2020-09-22,0,0
821,Farmers Queries in Kisan Call Centre (KCC) from Villuppuram district of Tamil Nadu for the month of March 2015,743cdb39-dfba-4b7b-ad8d-c1e9c7e1dd20,2020-09-22,0,0
822,Farmers Queries in Kisan Call Centre (KCC) from Solapur district of Maharashtra for the month of August 2015,e3031d06-e71d-4371-91cc-95afd4565932,2020-09-22,0,0
823,Farmers Queries in Kisan Call Centre (KCC) from West Nimar (Khargaon) district of Madhya Pradesh for the month of December 2015,03a82213-ceb8-41a8-91f3-50c2453b8869,2020-09-22,0,0
824,Farmers Queries in Kisan Call Centre (KCC) from Kancheepuram district of Tamil Nadu for the month of September 2015,88baa3da-c61a-4a15-8057-ca4730f54e65,2020-09-22,0,0
825,Farmers Queries in Kisan Call Centre (KCC) from West Garo Hills district of Meghalaya for the month of April 2015,dd66c256-019e-45cf-a702-77dde14dbf27,2020-09-22,0,0
826,Farmers Queries in Kisan Call Centre (KCC) from Kheri district of Uttar Pradesh for the month of June 2015,6085bfc5-306f-43aa-b5ca-2d6baf71475f,2020-09-22,0,0
827,Farmers Queries in Kisan Call Centre (KCC) from Bijnor district of Uttar Pradesh for the month of June 2015,f635cf71-83b5-4728-abfc-d7b0eaa84837,2020-09-22,0,0
828,Farmers Queries in Kisan Call Centre (KCC) from Chhindwara district of Madhya Pradesh for the month of October 2015,1f0f9174-b2c5-4318-a4ef-37672c5041e5,2020-09-22,0,0
829,Farmers Queries in Kisan Call Centre (KCC) from Gulbarga district of Karnataka for the month of July 2015,a4bf89eb-9de8-4b99-a3ba-98b1d6fe7bea,2020-09-22,0,0
830,Farmers Queries in Kisan Call Centre (KCC) from Palakkad district of Kerala for the month of June 2015,3465f907-b08f-494f-8ffb-679ffbaf3915,2020-09-22,0,0
831,Farmers Queries in Kisan Call Centre (KCC) from Parbhani district of Maharashtra for the month of September 2015,e230dba6-468a-4c65-9af0-a76b9bd9a517,2020-09-22,0,0
832,Farmers Queries in Kisan Call Centre (KCC) from Sangli district of Maharashtra for the month of April 2015,9cbe8934-bb05-4acd-9983-cfc5f4fc9e0f,2020-09-22,0,0
833,Farmers Queries in Kisan Call Centre (KCC) from Meerut district of Uttar Pradesh for the month of June 2015,d6433073-70af-4bf0-b909-9aceb03d84be,2020-09-22,0,0
834,Farmers Queries in Kisan Call Centre (KCC) from Bhandara district of Maharashtra for the month of June 2015,9ba02d33-9dd7-4f82-a1de-3dcdf6b95fd8,2020-09-22,0,0
835,Farmers Queries in Kisan Call Centre (KCC) from Etawah district of Uttar Pradesh for the month of August 2015,64c33d7b-c43c-4188-9e1c-3ad633b24d4b,2020-09-22,0,0
836,Farmers Queries in Kisan Call Centre (KCC) from Baran district of Rajasthan for the month of June 2015,4f40370f-5079-4700-8ad6-84d78a51b2d1,2020-09-22,0,0
837,Farmers Queries in Kisan Call Centre (KCC) from Pratapgarh district of Rajasthan for the month of January 2015,693124c5-5e9e-4263-869f-72788e77b3e5,2020-09-22,0,0
838,Farmers Queries in Kisan Call Centre (KCC) from Imphal East district of Manipur for the month of July 2015,7cc412ba-3a9e-4ac2-8609-f96c7fef1726,2020-09-22,0,0
839,Farmers Queries in Kisan Call Centre (KCC) from Hardoi district of Uttar Pradesh for the month of February 2015,3aff0e71-3b85-4811-bb0b-893286db19b3,2020-09-22,0,0
840,Farmers Queries in Kisan Call Centre (KCC) from Jhunjhunu district of Rajasthan for the month of April 2015,913d0cc6-a6b2-4931-ac1c-e4ce91d6e849,2020-09-22,0,0
841,Farmers Queries in Kisan Call Centre (KCC) from Shajapur district of Madhya Pradesh for the month of April 2015,d43bf353-c65f-4784-84c6-5b4ec5064a99,2020-09-22,0,0
842,Farmers Queries in Kisan Call Centre (KCC) from Muktsar district of Punjab for the month of October 2015,62fbf424-76b9-4719-bf6d-fbae745a11b1,2020-09-22,0,0
843,Farmers Queries in Kisan Call Centre (KCC) from Dungarpur district of Rajasthan for the month of December 2015,0d8c8842-0536-4739-b651-1f0f4e51423c,2020-09-22,0,0
844,Farmers Queries in Kisan Call Centre (KCC) from Etawah district of Uttar Pradesh for the month of July 2015,6b2fab91-cb88-49d7-b701-32d6ce65f314,2020-09-22,0,0
845,Farmers Queries in Kisan Call Centre (KCC) from Madurai district of Tamil Nadu for the month of March 2015,c04e49ef-a2e0-40aa-b4c2-6c4ef8e83cdb,2020-09-22,0,0
846,Farmers Queries in Kisan Call Centre (KCC) from Bhilwara district of Rajasthan for the month of July 2015,cb227d68-cd00-406a-a4a7-71ba1e0723ac,2020-09-22,0,0
847,Farmers Queries in Kisan Call Centre (KCC) from Mahoba district of Uttar Pradesh for the month of March 2015,24cc6085-bac9-477a-bd34-1ccc45f70104,2020-09-22,0,0
848,Farmers Queries in Kisan Call Centre (KCC) from Nawapara district of Odisha for the month of August 2015,0048e381-e54a-4db8-b190-ce9c3fcbf371,2020-09-22,0,0
849,Farmers Queries in Kisan Call Centre (KCC) from Mandya district of Karnataka for the month of August 2015,c93bf4f7-8c7c-4ff6-9fd3-51fcf72fd58b,2020-09-22,0,0
850,Farmers Queries in Kisan Call Centre (KCC) from Hatharas (Mahamaya Nagar) district of Uttar Pradesh for the month of November 2015,2288c096-acce-4639-b5cf-dcc488db6084,2020-09-22,0,0
851,Farmers Queries in Kisan Call Centre (KCC) from Salem district of Tamil Nadu for the month of June 2015,feb501a0-0317-427c-8f0e-360adc6ee501,2020-09-22,0,0
852,Farmers Queries in Kisan Call Centre (KCC) from Nagapattinam district of Tamil Nadu for the month of December 2015,518d7734-b591-43e5-a986-3c3411feb9f9,2020-09-21,0,0
853,Farmers Queries in Kisan Call Centre (KCC) from Perambalur district of Tamil Nadu for the month of August 2015,011b9560-d567-4750-b2c4-d66fe252ddb1,2020-09-21,0,0
854,Farmers Queries in Kisan Call Centre (KCC) from Tonk district of Rajasthan for the month of May 2015,887e7231-18fd-4800-bf43-ebe03fcf5066,2020-09-21,0,0
855,Farmers Queries in Kisan Call Centre (KCC) from Jhabua district of Madhya Pradesh for the month of May 2015,65ba7317-4c4a-47a6-9147-c500320d633b,2020-09-21,0,0
856,Farmers Queries in Kisan Call Centre (KCC) from Vellore district of Tamil Nadu for the month of February 2015,77066837-20c5-4761-9545-1170bf09921f,2020-09-21,0,0
857,Farmers Queries in Kisan Call Centre (KCC) from Narsimpur district of Madhya Pradesh for the month of November 2015,e49b26ef-b550-407b-94dd-92a1fc6c76e7,2020-09-21,0,0
858,Farmers Queries in Kisan Call Centre (KCC) from Theni district of Tamil Nadu for the month of August 2015,748be145-8490-4077-b602-be22a4ffc081,2020-09-21,0,0
859,Farmers Queries in Kisan Call Centre (KCC) from Tirunelveli district of Tamil Nadu for the month of November 2015,9307df60-8d7b-4544-a52a-e7570ede99cd,2020-09-21,0,0
