Serial Number,Dataset Name,Resource ID,Published Date,Number of Rows,Number of Columns
257,"Year-wise Details of Prosecution Proceedings Initiated by the Income-Tax Department (ITD) under the Relevant Provisions of the Income Tax Act, 1961 from 2015-16 to 2017-18 (From : Ministry of Finance) - Odisha",7dbb5ccc-57b2-433f-afc4-531bda22a241,2023-10-20,297,0
258,"State/UT-wise Number of Accounts Opened under PMJDY, deposits under PMJDY and Rupay Debit Cards issued to PMJDY Account Holders (in reply to Unstarred Question on 31 July 2018) (From : Ministry of Finance) - Punjab",6d8bf3cb-a334-4d4e-aabb-a209427f9d05,2023-10-20,400,0
259,State-wise Details of Cash Transaction Reporting/Suspicious Transaction Report (CTR/STR) transactions submitted by 112 District Central Cooperative Banks (DCCBs) (in reply to Unstarred Question on 31 July 2018) (From : Ministry of Finance) - Rajasthan,faf07305-aa95-4844-8063-3c31d05cc0cd,2023-10-20,249,0
260,State/UT-wise List of Loans Sanctioned under Pradhan Mantri Mudra Yojana (PMMY) from 2015 to 2018 (From : Ministry of Finance) - Sikkim,0dcbe618-fd36-4123-aa0f-4fec678c89fc,2023-10-20,371,0
261,State-wise Number of Urban Co-operative Banks (UCBs) where Discrepencies were Observed (in reply to Unstarred Question on 31 July 2018) (From : Ministry of Finance) - Tamil Nadu,ede2272a-ee51-419b-a919-72b0d82c201b,2023-10-20,325,0
262,"Bank-wise Details of Operating Profit, Provisioning and Net Profit/Loss of Public Sector Banks (PSBs) in the Fourth Quarter of FY 2017-18 (From : Ministry of Finance) - Telangana",9b32e033-926c-4fe7-adad-113727e63a65,2023-10-20,338,0
263,All-India Yearly Average Retail and Wholesale Prices of 22 Essential Commodities from 2015 to 2018 (From : Ministry of Finance) - Tripura,103fc11b-7611-498f-8f54-2716d80fccc9,2023-10-20,433,0
264,Year-wise Asset under Management (AUM) of the Mutual Funds and Net Inflows in the Schemes of Mutual Funds from 2014-15 to 2017-18 (From : Ministry of Finance) - Uttar Pradesh,a56a809a-169b-4cb6-8d37-a0dc82894188,2023-10-20,243,0
265,Bank-wise Defrauded by Nirav modi along with the Details of Amount as on 30.6.2018 (From : Ministry of Finance) - Uttarakhand,69570a1e-424f-4189-9a65-145833c7b514,2023-10-20,180,0
266,Debt at Risk - Listed NGNF Companies Industry wise details as per RBI's article on Performance of Private Corporate Business Sector: 2016-17 to Q3:2017-18 from 2014-15 to 2016-17 (From : Ministry of Finance),9ca16fcd-239f-4d74-ab04-c3813ac6efb9,2023-10-20,63,0
267,Year-wise Public Sector Banks Amount Written-Off (including compromise) from 2014-15 to 2017-18 (From : Ministry of Finance) - Andaman and Nicobar Islands,2b225377-d905-416c-8cab-017fb826954f,2023-10-20,499,0
268,State/UT-wise Number of Accounts Opened and the Total Amount Deposited under Sukanya Samridhi Yojana across the Country during 2018 (From : Ministry of Finance) - Chandigarh,15c7c474-eeb6-40a7-a152-3adcd299b89c,2023-10-20,488,0
269,Details of Allocation of Funds out of last installment for On-Going and New Projects under Bundelkhand Package- Uttar Pradesh (in reply to Unstarred Question on 24.07.2018) (From : Ministry of Finance),91986c65-6803-4209-ae83-7fae4c21008a,2023-10-20,95,0
270,"Details of the Schemes in Progress, for which the Funds were Enhanced in the Revised Estimates Budget but were Reduced in the General Budget during 2017-18 and 2018-19 (From : Ministry of Finance) - Dadra and Nagar Haveli",35f60ebc-8723-4e2b-87dd-2da8995a3562,2023-10-20,344,0
271,Bank-wise Reduction in NPAs of Public Sector Banks due to write-offs (including compromise) from 2014-15 to 2017-18 (From : Ministry of Finance) - Daman and Diu,d0778d60-d591-46dd-9c8a-d72893168dd4,2023-10-20,117,0
272,Bank-wise Recovery from Written-off Accounts of Public Sector Banks from 2014-15 to 2017-18 (From : Ministry of Finance) - Lakshadweep,67d12450-cd88-43ea-a6de-dea4b9ef5dd0,2023-10-20,281,0
273,Project-wise Details Externally Aided Projects (EAPs) in the pipeline in respect of the State of Andhra Pradesh (in reply to Unstarred Question on 24.07.2018) (From : Ministry of Finance),aaa7045b-3e31-44c5-af89-459fe2cea536,2023-10-20,142,0
274,"Details of Gross Non-Performing Assets, Operating Profit, Provisioning Done and Net Profit/Loss of PSBs during 2017-18 (From : Ministry of Finance) - Delhi",815f0e8f-2c60-4339-8530-6f1785afd8b6,2023-10-20,475,0
275,"Year-wise Ministry of Finance, Department of Financial Services has Furnished an Analysis of the Data on Individual Housing Loans Outstanding with PSBs and HFCs from 2016 to 2018 (From : Ministry of Housing & Urban Affairs) - Puducherry",d1a2a3a3-052e-4e25-91c6-17480b195488,2023-10-20,424,0
276,Ministry/Department-wise Obligation for Earmarking of Funds under Scheduled Tribe Component (STC) as per M/o Finance's OM dated 26.12.2017 (From : Ministry of Tribal Development) - Ladakh,54042b96-ebbb-43dc-bed5-5db4b81b5f38,2023-10-20,301,0
277,Ministry/Department-wise Obligation for Earmarking of Funds under Scheduled Tribe Component (STC) as per M/o Finance's OM dated 30.12.2016 (From : Ministry of Tribal Development) - Andhra Pradesh,3c789428-11bc-4139-9064-5801b92d98a2,2023-10-20,379,0
278,Period-wise Inflation based on CPI-C and WPI from 2015-16 to 2017-18 (From : Ministry of Finance) - Arunachal Pradesh,57f9a16a-dae5-4e26-a80a-afc077214499,2023-10-20,404,0
279,Details of reduction in Non-Performing Asset (NPAs) due to write-offs (including compromise) of Public Sector Banks from 2015-16 to 2017-18 (From : Ministry of Finance) - Assam,aaa55b0f-7633-4234-ac98-4676ff8eaa11,2023-10-20,406,0
280,"Details of the number of frauds reported by Public Sector Banks to RBI, where the amount involved is Rs. 1 lakh and above from 2015-16 to 2017-18 (From : Ministry of Finance) - Bihar",cdb08bc3-cb36-4043-ba00-12a132b1e1a8,2023-10-20,254,0
281,State/UT and Agency-wise number of operative KCCs in respect of Cooperative Banks and Regional Rural Banks as on 31 March 2018 (From : Ministry of Finance) - Chhattisgarh,21a4e7cd-8f8c-4983-8634-139dc61c070e,2023-10-20,352,0
282,Bank-wise details of cases (RCs + Pes) registered by CBI relating to corruption in Banks during 2017 and 2018 (From : Ministry of Finance) - Goa,c58c06cb-0013-4f71-9dc7-0ea30f69638d,2023-10-20,99,0
283,Year-wise details of agriculture credit targets fixed by the Government from 2015-16 to 2017-18 (From : Ministry of Finance) - Gujarat,652c3843-ba84-47cf-a94e-f1136623188b,2023-10-20,232,0
284,Details of reduction in Non-Performing Asset (NPAs) of Scheduled Commercial Banks due to recoveries from 2015-16 to 2017-18 (From : Ministry of Finance) - Haryana,956699e2-c504-48ce-899c-699beac95262,2023-10-20,81,0
285,"Details of operating profit, provisioning done and net profit/loss of PSBs during 2017-18 (From : Ministry of Finance) - Himachal Pradesh",3fe1d2c2-ba49-49f7-85ad-5fad5a86adc4,2023-10-20,216,0
286,"Details of the amount of capital infused by the Government in nationalised banks for meeting, inter alia, regulatory capital requirement during 2017-18 and 2018-19 (From : Ministry of Finance) - Jharkhand",730fb395-cf19-4c2e-8e7c-73cfbbd96357,2023-10-20,302,0
287,State/UT-wise Suicide by Persons Self-Employed in Farming/Agriculture during 2014 and 2015 (From : Ministry of Finance) - Karnataka,041756d7-5c5a-49cf-ac3e-213cf940e09c,2023-10-20,320,0
288,Month and Year-wise total amount of revenue received by Government after adjusting already outstanding credit after completion of one year of implementation of Goods and Services Tax during 2017-18 and 2018-19 (From : Ministry of Finance) - Kerala,cd1317e3-2976-4015-bfd1-6d7ec6e1b596,2023-10-20,460,0
289,State/UT-wise number of operative KCCs in respect of Scheduled Commercial Banks as on 31 March 2018 (From : Ministry of Finance) - Madhya Pradesh,0e1eb279-7ffd-407b-b0cb-4398759d9a0c,2023-10-20,55,0
290,Bank-wise details of number of officials of Banks against whom charge sheet has been filed by CBI in cases of corruption in Banks during 2017 and 2018 (From : Ministry of Finance) - Maharashtra,37fc3784-a197-478f-8e00-caa1bee0e683,2023-10-20,290,0
291,Details of gross Non-Performing Asset (NPAs) of Public Sector Banks from 2016 to 2018 (From : Ministry of Finance) - Manipur,f7b5181e-1c6d-4812-a543-afbf7a2116e3,2023-10-20,202,0
292,State/UT-wise Agriculture Credit Disbursement Data during 2017-18 (From : Ministry of Finance) - Meghalaya,010cbb5e-5b0a-4e10-9aff-70e01d69b4e5,2023-10-20,109,0
293,State-wise allocation and release of Fourteenth Finance Commission (FFC) Grants to the States for provision of basic services to Gram Panchayats from 2015-16 to 2017-18 (From : Ministry of Rural Development) - Mizoram,3bb4211d-a48f-4ddc-a269-c29a00b8fdf1,2023-10-20,411,0
294,Year - wise Details of the Taxes Shared with the State of Andhra Pradesh as per 15th Finance Commission Recommendations from 2020-21 to 2023-24,a2061e88-43c5-470b-9ca9-e7be1154dcd3,2023-10-11,109,0
295,"State-wise Details of the State Share in Union Taxes as per the Formula Recommended by 15th Finance Commission (in Reply to Starred Question on 07 February, 2023) - Nagaland",19b60cd2-aca1-4511-84a1-1739e4e2261f,2023-10-11,277,0
296,Criteria - wise Details of the Formula Recommended by the 15th Finance Commission for sharing Union Taxes with States from 2020-21 to 2025-26,f76f3670-6df1-4aa7-b18a-75eec4564099,2023-10-11,271,0
297,Year-wise Details of the Number of Housing Loan accounts with Non-Banking Financial Companies (NBFCs) - Housing Finance Companies (HFCs) and Scheduled Commercial Banks (SCBs) respectively from 2020 to 2022,be148f2d-c87b-4196-af45-c0dcfcf50357,2023-10-11,102,0
298,State-wise Devolution of Tax from Divisible Pool to States as per the Recommendations of the Finance Commission from 2017-18 to 2021-22 - Rajasthan,bc70c5ec-cc03-47f0-aa8b-3068abe48443,2023-08-02,491,0
299,Year-wise Details of Funds Released to Vijayawada and Visakhapatnam under 15th Finance Air Quality Performance Grants from 2020-21 to 2022-23 - Sikkim,4659ad46-c1af-4622-af78-f0e1d4a897cd,2023-08-02,443,0
300,"Number of Fast Track Courts Approved for 11th Finance Commission Funding in 2000 and functional as on 31/3/2005, 31/3/2011 and on the date mentioned  (From: Ministry of Law & Justice) - Tamil Nadu",7ed90107-2ecf-46cc-b8d8-9c65f02f17b4,2023-01-14,97,0
301,The Comparative Details of Profit (loss) of Foreign Banks and Indian Banks (scheduled Commercial Banks Excluding RRBs) during 2012-2014 (From : Ministry of Finance) - Telangana,fc1e5e6e-c84c-45c8-bf9e-c211c9963e7f,2023-01-14,260,0
302,Bank Wise Deatails of SC/ST officers above DGM Level as on 31.12.2014 (From : Ministry of Finance) - Tripura,700754cc-2d30-4f98-9413-3458e4cbb72c,2023-01-14,462,0
303,Accounts opened under Pradhan Mantri Jan-Dhan Yojana (PMJDY) till 31.01.2015 (From : Ministry of Finance) - Uttar Pradesh,57f2a52d-a74f-43ff-ac2d-2de810f46369,2023-01-14,186,0
304,State wise staff in Regional Rural Banks (provisional) (From : Ministry of Finance) - Uttarakhand,cb870caf-a3a9-42e4-890e-567937a171d7,2023-01-14,474,0
305,"State -wise numbers of Client and Loan Portfolio (Quantum of amount invested) by MFIs as on March, 2014 (From : Ministry of Finance) - West Bengal",982c9d6e-86a1-4cf7-9f9f-a9ef9d254859,2023-01-14,189,0
306,Staff Strength of Public Sector Banks as on 31.12.2014 (From : Ministry of Finance) - Andaman and Nicobar Islands,bb6f11d2-690d-49b1-a0c3-cbb54b94b604,2023-01-14,413,0
307,"Bank-wise Data on Education Loan (priority Sector) as Reported by Scheduled Commercial Banks as on 31st March 2011, 31st March 2012, 31st March 2013 and 31st March 2014 (From : Ministry of Finance) - Chandigarh",56cf4987-315a-4b92-b333-1339c982f3eb,2023-01-14,416,0
308,Year-Wise List of Chit Fund / MLM Cases Referred to SFIO Investigation upto 12.01.2015 (From : Ministry of Finance) - Dadra and Nagar Haveli,23f9ade2-542c-4ccc-a1db-31e9bb6d20ba,2023-01-14,367,0
309,"Country-wise branches of Indian Banks at Overseas Centres as on February 28, 2015 (From : Ministry of Finance) - Daman and Diu",8b5ed3f0-108b-46b0-9897-7c0cd0cfa539,2023-01-14,423,0
310,"State-wise data on Education Loan (priority sector) as Reported by Scheduled Commercial Banks as on 31st March 2011, 31st March 2012,  31st March 2013 and 31st March 2014 (From : Ministry of Finance) - Lakshadweep",2e5df13a-13d7-4e4f-a18f-430f1e45dd62,2023-01-14,165,0
311,Outstanding amount of agricultural loans of all Scheduled Commercial Banks as on 31.03.2014 (From : Ministry of Finance) - Delhi,5191bf6f-2e14-4ce1-83f3-4382acfee05d,2023-01-14,136,0
312,Bank-wise Data Gross Non-Performing Assets (GNPAs) Reported by Scheduled Commercial Banks (SCBs) (in reply to Unstarred Question for 14-03-2017) (From: Ministry of Finance) - Puducherry,e37f6b68-9a52-4ad8-a474-a86ee5e0134e,2023-01-11,259,0
313,Ground level Credit (GLC) disbursement to Small and Marginal Farmers (SF/ MF) by Cooperative Banks during 2014-15 and 2015-16 (From: Ministry of Finance ) - Ladakh,65558e61-1abb-4f64-b152-8a18fa289462,2023-01-11,404,0
314,State/ UT-wise Enrolments under the Pradhan Mantri Suraksha Bima Yojana (PMSBY) and Pradhan Mantri Jeevan Jyoti Bima Yojana (PMJJBY) as on 31-01-2017 (From: Ministry of Finance) - Andhra Pradesh,f9c2bcd8-06b2-4450-a82c-a8bb85caa28b,2023-01-11,218,0
315,State/ UT-wise Details of Loan Disbursed to Self Help Groups (SHGs) during 2013-14 to 2015-16 (From: Ministry of Finance ) - Arunachal Pradesh,130d68bf-b7a9-4c34-9f67-32ed9e1ca09a,2023-01-11,334,0
316,Item-wise Estimated Expenditure of Finance Commission for Andhra Pradesh and the Actual Expenditure of Andhra Pradesh from 2015-16 to 2020-21,a71f2667-7980-413e-b6c4-64b11846bdae,2022-12-25,217,0
317,State/UT-wise National Minorities Development & Finance Corporation from 2017-18 to 2020-21 - Assam,63b04168-f16c-45e2-b8bd-f2c6e875bf56,2022-12-25,173,0
318,"State-wise and Year-wise Number of Sanitation Vehicles/Equipments Financed under Swachhta Udyami Yojana in the Country, including Maharashtra and the Number of Safai Karamcharis Assisted for Providing Livelihood from 2018-19 to 2020-21",197e10d4-c62e-4cbe-bc7f-9ff56d397b57,2022-12-25,321,0
319,Year-wise Allocation and Release of Fifteenth Finance Commission (XV FC) Grant to Rural Local Bodies from 2020-21 to 2025-26 - Bihar,ae3ba1c5-8875-4296-8523-6969e1ff4159,2022-12-25,442,0
320,State-wise Funds to Allocation and Release of Finance Commission Grants to the States for Rural Local Bodies form 2018-19 to 2020-21 - Chhattisgarh,ddd416bf-cd2f-433d-890e-865d0765d0ca,2022-12-25,418,0
321,Finance Commission-wise Funds Provided to the States for Distribution Among Panchayati Raj Institutions (PRIs) from (1995-2000) to (2020-2026) - Goa,753f261b-882d-4d46-9b97-710849110f37,2022-12-25,387,0
322,"State-wise Employment Generated under Various Schemes Financed by North East Development Finance Corporation Ltd. (NEDFi) in North Eastern Region (in reply to Unstarred Question on 16 December, 2021) - Gujarat",47ace3ae-d7c6-4c37-b68f-93f8ce96d90e,2022-12-25,98,0
323,"Year-wise Bloomberg New Energy Finance (BNEF) Reports, New Investment Clean Energy Sector in the Country from 2018 to 2020 - Haryana",7d405102-e953-49b2-88b4-8b82dcc94817,2022-12-25,104,0
324,Year-wise Allocation and Release of Fifteenth Finance Commission (XV FC) Grant to Rural Local Bodies as on 29.11.2021 - Himachal Pradesh,8bbb208a-47ff-448d-b865-fd73da11e8b4,2022-12-25,414,0
325,State-wise Allocation and Release of Fourteenth Finance Commission Grants to the States for Gram Panchayats from 2015-16 to 2019-20 - Jharkhand,b5c0705b-bcbc-479f-8bac-b36c20b01786,2022-12-25,334,0
326,"State/UT-wise fund release for Finance Commission Grants, Centrally Sponsored Schemes and Other Schemes from 2017-18 to 2022-23 - Karnataka",6abc45f9-c1d6-4a45-beea-9dbb7157e306,2022-11-16,427,0
327,"The State-wise detail of allocation/release of funds in respect of Finance Commission Grants and Tax devolution including Central GST,Centrally Sponsored Schemes (CSS)and Other Schemes from 2017-18 to 2022-23 - Kerala",9ed2af63-4a45-4170-9fa1-45ea4bef952e,2022-11-16,219,0
328,Year-wise Growth in Annual Gross Domestic Product (GDP) at (2011-12) Prices from 2011-12 to 2019-20 (From: Ministry of Finance) - Madhya Pradesh,e2a525a1-365e-4696-8c82-35eeb1f96feb,2022-11-17,64,0
329,Year-wise Amount of Loans Disbursed by Small Industries Development Bank of India (SIDBI) Direct and Indirect Finance in the Region and in the State of Assam from 2019-20 to 2021-22,1029a57b-1dfa-4623-8b5e-2d6e53855f66,2022-09-15,122,0
330,State/UTs-wise Position Progress under Microfinance - Savings of Self Help Group (SHGs) with Banks from 2019 to 2021-22,d4ec3076-cfe6-4564-a3e0-c858f2f0d8f8,2022-09-15,278,0
331,State/UTs-wise Position Progress under Microfinance - Bank Loans outstanding against Self Help Group (SHGs) from 2019 to 2021-22,227b0901-f193-430f-a06f-80785504db71,2022-09-15,134,0
332,State-wise Amount Sanctioned as per Recommendations of 15th (XV) Finance Commission 2020-21 - Meghalaya,c685d6f7-1798-4e70-83c1-f3a3b082301a,2022-09-15,337,0
333,"Sector-wise Number of Sector Specific Rojgar Melas IT-ITeS, Retail, Beauty and Wellness, Healthcare, Banking and Finance, Electronics, Agriculture, Automotive in Karnataka as on 31.12.2021",8c086696-18a3-474e-81b7-20869627f7f6,2022-09-15,149,0
334,State/UTs-wise Funds Allocated/Released to Panchayati Raj Institutions (PRIs) Under the Central Finance Commission Awards and Schemes of Rashtriya Gram Swaraj Abhiyan (RGSA) and Incentivisation of Panchayat (IoP) from 2016-17 to 2021-22 - Mizoram,835e9a93-1f09-4012-98db-60157df28253,2022-09-13,388,0
335,Item-wise Estimated Revenues of Finance Commissions for Andhra Pradesh and the Actual Revenues of Andhra Pradesh from 2015-16 to 2020-21,b86cfca1-a5b9-47f1-90b8-7333baf8cbef,2022-07-22,89,0
336,Component-wise Release of Grants-in-aid to the State of Andhra Pradesh as Recommended by 14th Finance Commission for its Award Period from 2015-16 to 2019-20,89d9070a-7210-42a4-91af-e70d7088257c,2022-07-29,439,0
337,Year-wise Allocations and Release of Funds under 14th Finance Commission and 15th Finance Commission for Rural Local Bodies in Andhra Pradesh from 2015-16 to 2021-22,e765c0c8-c177-49cf-84d5-032e5e09e090,2022-06-28,287,0
338,Year-wise and State-wise Resources Provided to States under various Heads by the Ministry of Finance from 2016-17 to 2020-21 - Nagaland,61850e05-1c8a-40d8-97c9-fd0ed3970417,2022-07-22,58,0
339,Component-wise Release of Grants-in-aid to the State of Andhra Pradesh as Recommended by 15th Finance Commission for its Award Period during 2020-21 and 2021-22,3e22551e-f810-4115-b371-33c1e00ac41f,2022-06-30,336,0
340,Components-wise Release of Grants to the State of Andhra Pradesh as Recommended by 15th Finance Commission for its Award from 2020-21 and 2021-22,56a0411f-4a30-45b9-b02d-e2bc7f2ea49b,2022-04-26,282,0
341,Components-wise Release of Grants to the State of Andhra Pradesh as Recommended by 14th Finance Commission for its Award from 2015-16 to 2019-20,f3d7008e-2823-4023-889a-d6ae6c0b66f5,2022-04-26,142,0
342,Components-wise Release of Grants to the State of Andhra Pradesh as Recommended by the 13th Finance Commission for the Award during 2014-15,caa4ada9-4bf5-41fc-a5f3-3cc73b14106b,2022-04-26,272,0
343,"List of remaining 27 CPSEs and Subsidiaries/Units/Joint Ventures of CPSEs (in reply to Unstarred Question on 16 March, 2021) (From: Ministry of Finance) - Odisha",7de26deb-fd98-41e6-8014-65e5ef5cef08,2022-02-26,302,0
344,Year-wise Annual Dividend from BPCL from 2015-16 to 2019-20 (From: Ministry of Finance) - Punjab,95b50620-fdf7-45d6-8be2-f2690fc00772,2022-02-26,92,0
345,State-wise Warehouse Infrastructure Fund Loan Sanction and Disbursement from 2017-18 to 2019-20 (From: Ministry of Finance) - Rajasthan,f42547ce-d98e-4f22-b473-fff25befa434,2022-02-25,124,0
346,Funds Released to Maharashtra under Finance Commission Grants from 2015-16 to 2020-21 (From: Ministry of Housing and Urban Affairs),7ed96aea-7114-4685-b9d6-71b4a15eb73d,2021-12-09,430,0
347,State/UT-wise Domestic Scheduled Commercial Banks (including Regional Rural Banks (RRBs) but except Small Finance Banks (SFBs) & Payment Banks (PBs)) As on 31.3.2020 (From: Ministry of Finance) - Sikkim,1ca99da5-103f-4b74-b6e5-4a6d5af50724,2021-11-23,358,0
348,State-wise Shareable Tax Transferred to State Governments from 2017-18 to 2019-20 (From: Ministry of Finance) - Tamil Nadu,d830d674-4f11-4675-95e0-5e83165824c6,2021-11-23,183,0
349,State-wise allocation of grant-in-aid & fund released under 15th Finance Commission during 2020-21 (From: Ministry of Housing and Urban Affairs) - Telangana,62a283b0-2e8b-46a2-8257-fbc6bfc2dc45,2021-11-23,108,0
350,"Commodity-wise Central Excise Duty and Cess on Petrol and High Speed Diesel as a Result of the last Increase, in Effect from 6th May 2020 to 1st Februray 2021 (From: Ministry of Finance) - Tripura",20aa77e5-d2d2-44a2-ac36-8f0e29977e36,2021-11-23,482,0
351,State/UT-wise payment of back to back loan in lieu of GST Compensation Shortfall as on 01.02.2021 (From: Ministry of Finance) - Uttar Pradesh,d4c0640f-c19d-4630-b419-8f478d2f8942,2021-10-01,69,0
352,State Wise Ground Level Credit to Agriculture from 2018-19 to 2020-21 (From: Ministry of Finance) - Uttarakhand,7e49947a-94cf-4abe-8d7b-3ce09256b4b3,2021-09-20,488,0
353,Year-wise Funds released to the State of Tamil Nadu under the Fourteenth Finance Commission (FFC) from 2016-17 to 2019-20 (From: Ministry of Food Processing Industries),6bc4ff41-e123-4e1f-a041-12bc4e672c3f,2022-02-26,154,0
354,"Bank-wise Non-Government Director (Shareholder Directors) in Public Sector Banks (in reply to Unstarred Question on 23 March, 2021) (From: Ministry of Finance) - West Bengal",bd556016-c669-4d7b-8515-268fa2eb51ef,2022-02-26,188,0
355,List of Eight Central Public Sector Enterprises (CPSEs) whose Strategic Disinvestment have been Completed from 2017-18 to 2019-20 (From: Ministry of Finance) - Andaman and Nicobar Islands,f49ef0e3-da15-4a82-b220-6952df22a71a,2022-02-26,269,0
356,"State/UT-wise GST Compensation Pending for Bi-Monthly Period during August, 2020 to January, 2021 (From: Ministry of Finance) - Chandigarh",cf0ec5c7-bfd1-4938-9e45-8ad79407ed6d,2022-02-25,234,0
357,State/UT-wise Financial Assistance Provided by NABARD towards WSHG & FIF from 2016-17 to 2019-20 (From: Ministry of Finance) - Dadra and Nagar Haveli,77d72a09-cc8c-47bb-9897-610a85f2e269,2022-02-25,457,0
358,"Scheme-wise Assistance to Andhra Pradesh and Telangana under ANB Package including the PMGKY (in reply to Unstarred Question on 2 February, 2021) (From: Ministry of Finance)",0a8c34bf-1c9f-4b27-9ba0-d363d0471de5,2021-12-15,472,0
359,"State/UT-wise Expenditure incurred under Revenue/ Capital Head by Ministries/Department, wherever Applicable (in reply to Unstarred Question on 2 February, 2021) (From: Ministry of Finance) - Daman and Diu",50f57ee5-7ae5-4360-80f4-69aa7b59cf0e,2021-12-15,495,0
360,District-wise Total Number of PMJDY Accounts in Jharkhand as on 20.1.2021 (From: Ministry of Finance),2f942204-2a47-431b-b97c-7534f307ca1e,2021-12-09,330,0
361,"Commodity-wise Total Central Excise Duty on Petrol and Diesel, with Effect from 2nd February 2021 (From: Ministry of Finance) - Lakshadweep",4acd067f-5626-47f9-920f-b59d3b38b8c4,2021-11-23,123,0
362,Quarter-wise Government Borrowing during 2018-19 & 2019-20 (From: Ministry of Finance) - Delhi,be14ed04-3977-4590-9b73-ed50ea91be0f,2021-11-23,339,0
363,"State/UT-wise Frauds reported by Scheduled Commercial Banks and select Financial Institutions, by the date of Occurrence and reporting from 2017-18 to 2019-20 (From: Ministry of Finance) - Puducherry",0fc1708e-7584-42d8-83da-728a198a6917,2021-09-23,100,0
364,State/UT-wise KCC Operative Data as on 31 Jan 2020 (From: Ministry of Finance) - Ladakh,0ffd230c-96e9-4572-a6cc-07691f310a95,2021-09-28,167,0
365,"Bank-wise Sanctioned and Actual Strength of Chairmen in Public Sector Banks (in reply to Unstarred Question on 23 March, 2021) (From: Ministry of Finance) - Andhra Pradesh",def4ccbd-8f41-4756-bb9e-754d272c66b6,2022-02-26,397,0
366,State/UT-wise and Sector-wise Loans Disbursed from 2015-16 to 2020-21 (From: Ministry of Finance) - Arunachal Pradesh,f15ae694-9ca2-48d2-b24c-5bbcf9192a0a,2022-02-26,356,0
367,State-wise and Year-wise Tax Devolution to State Governments from 2009-10 to 2021-22 (From: Ministry of Finance) - Assam,ba2d1535-9007-411b-9855-f2caf50b9070,2022-02-25,117,0
368,Year-wise Declaration of EPF Rate of Interest is a Dynamic Exercise Depending upon the Earnings from 2010-11 to 2019-20 (From: Ministry of Finance) - Bihar,13ec997f-aa9d-4251-84c1-43408b9b6a69,2022-02-25,352,0
369,State/UT-wise Ground Level Agriculture Credit Flow from 2018-19 to 2020-21 (From: Ministry of Finance) - Chhattisgarh,25a926dd-b76d-4ea7-8c39-ef321dd8c2a2,2021-12-15,465,0
370,"State/UT-wise GST Compensation released for the period October, 2019 to February, 2020 (From: Ministry of Finance) - Goa",cfb2967c-4743-49a3-b209-5489342ac036,2021-12-15,95,0
371,State/UT-wise Accounts under PMJDY including Operative Accounts as on 20.1.2021 (From: Ministry of Finance) - Gujarat,564549ec-ad71-4c6a-a6dc-ac3c63b94b54,2021-12-09,368,0
372,District-wise number of loans extended and amount sanctioned in Punjab under Stand Up India Scheme as on 31.01.2021 (From: Ministry of Finance),1630242a-fcc3-4481-b9e6-492c8835dff9,2021-12-09,492,0
373,State/UT-wise Total Additional Borrowing Allowed to the States during 2020-21 (From: Ministry of Finance) - Haryana,bb6254df-ddb2-4c8e-a3dc-b2359468bbe3,2021-11-23,431,0
374,"State-wise list of Centrally Protected Monuments/Sites in India (in reply to Unstarred Question on 09 February, 2021) (From: Ministry of Finance) - Himachal Pradesh",3dc6d5f5-ec1e-4547-b76e-bf5a038c7f91,2021-11-23,255,0
375,State/UT-wise Number of KCCs issued (Beneficiaries) from 2017-18 to 2019-20 (From: Ministry of Finance) - Jharkhand,0e90a203-db2b-415f-93c6-a0cbe73d73dc,2021-10-27,361,0
376,Disinvestment receipts as a proportion of Budget Estimates (BE) from 2014-15 to 2019-20 (From: Ministry of Finance) - Karnataka,60adaee6-2348-4961-9a2e-a6aab0c3f25e,2021-09-20,210,0
377,Disinvestment receipts as a proportion of total receipts (revenue and capital receipts) from 2014-15 to 2019-20 (From: Ministry of Finance) - Kerala,7aba3d60-6315-42f3-8e50-076e4fb87aba,2021-09-20,360,0
378,State-wise Financial Assistance Provided under Micro Irrigation Fund (MIF) from 2017-18 to 2019-20 (From: Ministry of Finance) - Madhya Pradesh,96b3f04d-8aa8-4b24-a434-c0f0bfce187b,2022-02-26,402,0
379,State/UT-wise provisional GST compensation due for Financial Year 2020-21 (April-November) (From: Ministry of Finance) - Maharashtra,ca43b41e-b5a8-4820-9807-75f31e06a6b3,2022-02-25,174,0
380,Sector-wise FDI Equity Inflows from 2017-18 to 2020-21 (From: Ministry of Finance) - Manipur,6a3deb23-040f-45cb-9430-41237453ddf7,2022-02-25,201,0
381,State-wise Credit-linked SHGs under DAY-NRLM and DAY-NULM from 2017-18 to 2019-20 (From: Ministry of Finance) - Meghalaya,81171da8-c805-4002-b1b3-b5ca097cff42,2021-11-23,311,0
382,Bank-wise NPAs under PMMY against Disbursement as on 31.03.2020 (From: Ministry of Finance) - Mizoram,c52942b8-5164-4f53-b51c-d37851ba2773,2022-02-26,51,0
383,"State/UT-wise Chairmen in Regional Rural Banks/Grameen Banks (in reply to Unstarred Question on 23 March, 2021) (From: Ministry of Finance) - Nagaland",9d5284f7-ee34-4a9f-ace4-ce27d0736959,2022-02-26,390,0
384,Year-wise Financial Assistance Sanctioned and released to State Governments from 2009-10 to 2018-19 (From: Ministry of Finance) - Odisha,90bd74f8-032e-4cd9-84ff-07f423806e91,2022-02-25,460,0
