Serial Number,Dataset Name,Resource ID,Published Date,Number of Rows,Number of Columns
1044,"Distribution of Households Living in Census Houses by Predominant Material of Roof, 2001 - Lakshadweep",6e05f35c-2dfd-4550-8ff8-497e85a0faf5,2021-09-30,380,0
1045,"Distribution of Households Living in Census Houses by Predominant Material of Roof for Scheduled Tribe, 2001 - Kerala",146c3560-cd12-4904-a55a-7beae3722b77,2021-09-30,435,0
1046,"Distribution of Households Living in Census Houses by Predominant Material of Roof, 2001 - Tripura",5f33578a-c7f4-465f-96d8-1dc92020645d,2021-09-30,440,0
1047,"Distribution of Households Living in Census Houses by Predominant Material of Roof for Scheduled Tribe, 2001 - Meghalaya",c637cba3-016f-4f74-9dc8-354004712191,2021-09-30,290,0
1048,"Distribution of Households Living in Census Houses by Predominant Material of Roof for Scheduled Caste, 2001 - Goa",855b890d-d54a-477c-953b-d9dc48594d91,2021-09-30,463,0
1049,"Distribution of Households Living in Census Houses by Predominant Material of Roof for Scheduled Caste, 2001 - Manipur",48f672a6-ff30-402a-bfa9-984197098ae2,2021-09-30,148,0
1050,"Distribution of Households Living in Census Houses by Predominant Material of Roof, 2001 - Kerala",fa4f6ec0-29c1-4e26-9f7b-73396e259e70,2021-09-30,281,0
1051,"Distribution of Households Living in Census Houses by Predominant Material of Roof for Scheduled Tribe, 2001 - Tamil Nadu",68336bf3-b44d-4fed-b691-9eae15eed4ed,2021-09-30,339,0
1052,"Distribution of Households Living in Census Houses by Predominant Material of Roof, 2001 - Meghalaya",ba530a71-c869-4e8a-8430-9762e44300be,2021-09-30,425,0
1053,"Distribution of Households Living in Census Houses by Predominant Material of Roof for Scheduled Tribe, 2001 - Assam",15034680-0637-41e3-80fb-0055f3691f41,2021-09-30,418,0
1054,"Distribution of Households Living in Census Houses by Predominant Material of Roof, 2001 - Jammu & Kashmir",24b95f29-4e3d-406d-b959-0312b06cf3ba,2021-09-30,350,0
1055,"Distribution of Households Living in Census Houses by Predominant Material of Roof for Scheduled Caste, 2001 - Kerala",c65c1ec8-f94d-44e6-9ac0-df77dcbbffb2,2021-09-30,93,0
1056,"Distribution of Households Living in Census Houses by Predominant Material of Roof for Scheduled Caste, 2001 - Mizoram",b531997d-79cf-4093-81b8-593b468dc835,2021-09-30,451,0
1057,"Distribution of Households Living in Census Houses by Predominant Material of Roof, 2001 - Tamil Nadu",51023089-de20-4df8-b64a-530cf6214c7d,2021-09-30,187,0
1058,"Distribution of Households Living in Census Houses by Predominant Material of Roof for Scheduled Tribe, 2001 - Andaman & Nicobar Islands",e3714e82-0436-4b24-8d9e-aa763817ba31,2021-09-30,115,0
1059,"Distribution of Households Living in Census Houses by Predominant Material of Roof, 2001 - Assam",4fd1cfcd-44d2-42ec-aa6e-e90b2bca6d06,2021-09-30,295,0
1060,"Distribution of Households Living in Census Houses by Predominant Material of Roof for Scheduled Tribe, 2001 - West Bengal",59289dd0-e6c0-44ac-bab2-6d1646b78292,2021-09-30,381,0
1061,"Distribution of Households Living in Census Houses by Predominant Material of Roof, 2001 - Himachal Pradesh",43f7e78f-436a-4e2c-9888-2763fa23c9a8,2021-09-30,270,0
1062,"Distribution of Households Living in Census Houses by Predominant Material of Roof for Scheduled Caste, 2001 - Tamil Nadu",c2071ddd-c064-45bd-9b31-6bf608d44466,2021-09-30,362,0
1063,"Distribution of Households Living in Census Houses by Predominant Material of Roof for Scheduled Caste, 2001 - Tripura",af3c1022-69f3-4afd-975b-d03dbe1198cc,2021-09-30,125,0
1064,"Distribution of Households Living in Census Houses by Predominant Material of Roof, 2001 - Pondicherry",ea4a9634-b562-4259-b28d-fcbc3f56ac04,2021-09-30,209,0
1065,"Distribution of Households Living in Census Houses by Predominant Material of Roof, 2001 - West Bengal",6b39c83a-361f-43e4-bfbc-636c780a0ffe,2021-09-30,335,0
1066,"Distribution of Households Living in Census Houses by Predominant Material of Roof for Scheduled Tribe, 2001 - Jharkhand",0216972c-1fcc-4547-aef0-de45229c2512,2021-09-30,313,0
1067,"Distribution of Households Living in Census Houses by Predominant Material of Roof, 2001 - Punjab",f72cb856-166e-4342-a7bb-5cf39513f0da,2021-09-30,248,0
1068,"Distribution of Households Living in Census Houses by Predominant Material of Roof for Scheduled Caste, 2001 - Pondicherry",019b09df-5892-4434-ae68-61371d03df2b,2021-09-30,413,0
1069,"Distribution of Households Living in Census Houses by Predominant Material of Roof for Scheduled Caste, 2001 - Meghalaya",e5443f3e-a3c0-4276-bcd0-bbf713ba96c2,2021-09-30,166,0
1070,"Distribution of Households Living in Census Houses by Predominant Material of Roof, 2001 - Andaman & Nicobar Islands",3b5c33ec-3c19-4280-be1b-0a17bd5c7a0c,2021-09-30,341,0
1071,"Distribution of Households Living in Census Houses by Predominant Material of Roof, 2001 - Jharkhand",09b13c20-8761-41b3-8f4f-db7747625b5a,2021-09-30,176,0
1072,"Distribution of Households Living in Census Houses by Predominant Material of Roof for Scheduled Tribe, 2001 - Orissa",758edd97-3efe-4265-99f8-d182cb17d64f,2021-09-30,417,0
1073,"Distribution of Households Living in Census Houses by Predominant Material of Roof, 2001 - Chandigarh",d500fb61-d8eb-4dd8-815f-562e78cc5126,2021-09-30,464,0
1074,"Distribution of Households Living in Census Houses by Predominant Material of Roof for Scheduled Tribe, 2001 - Jammu & Kashmir",643a50a2-1d1b-49fc-9019-efe08f706fcf,2021-09-30,131,0
1075,"Distribution of Households Living in Census Houses by Predominant Material of Roof for Scheduled Caste, 2001 - Assam",6abde976-1f26-42ef-8955-f84d40f0bf02,2021-09-30,167,0
1076,"Distribution of Households Living in Census Houses by Predominant Material of Roof for Scheduled Caste, 2001 - Jammu & Kashmir",fb58e57c-eb9c-4b8b-be72-000d19b1cc28,2021-09-30,110,0
1077,"Distribution of Households Living in Census Houses by Predominant Material of Roof, 2001 - Orissa",98e4b532-25c9-49dd-b0c8-7378c4259262,2021-09-30,113,0
1078,"Distribution of Households Living in Census Houses by Predominant Material of Roof for Scheduled Tribe, 2001 - Chhattisgarh",581e42cc-ffd5-448f-892c-0958375cc967,2021-09-30,464,0
1079,"Distribution of Households Living in Census Houses by Predominant Material of Roof, 2001 - Uttaranchal",3dc47511-52f3-44fd-9b0d-f5467589cfa7,2021-09-30,235,0
1080,"Distribution of Households Living in Census Houses by Predominant Material of Roof for Scheduled Tribe, 2001 - Himachal Pradesh",6c997480-1137-4126-a532-47f72d61b6e1,2021-09-30,294,0
1081,"Distribution of Households Living in Census Houses by Predominant Material of Roof for Scheduled Caste, 2001 - West Bengal",ee128eda-5d19-4883-a3f9-f6bc3687a6e2,2021-09-30,51,0
1082,"Distribution of Households Living in Census Houses by Predominant Material of Roof for Scheduled Caste, 2001 - Himachal Pradesh",8b54a654-fa65-4ad0-b2c9-f767537c980c,2021-09-30,380,0
1083,"Distribution of Households Living in Census Houses by Predominant Material of Roof, 2001 - Chhattisgarh",3b8c7596-ec1c-48a7-b1f0-3496d31c897d,2021-09-30,90,0
1084,"Distribution of Households Living in Census Houses by Predominant Material of Roof for Scheduled Tribe, 2001 - Madhya Pradesh",a573dc12-b4bb-4cff-a8df-805a25f22489,2021-09-30,247,0
1085,"Distribution of Households Living in Census Houses by Predominant Material of Roof, 2001 - Haryana",b738b0ff-bc94-45c7-a007-72a9ceb8d5ef,2021-09-30,201,0
1086,"Distribution of Households Living in Census Houses by Predominant Material of Roof for Scheduled Tribe, 2001 - Uttaranchal",be50b5b4-4ff5-438e-80d5-9e798faccac6,2021-09-30,78,0
1087,"Distribution of Households Living in Census Houses by Predominant Material of Roof for Scheduled Caste, 2001 - Jharkhand",0d5bea08-bdad-450a-960b-4d040eff676f,2021-09-30,190,0
1088,"Distribution of Households Living in Census Houses by Predominant Material of Roof for Scheduled Caste, 2001 - Punjab",da3f3df8-de60-47ef-9c5d-c5098c649f80,2021-09-30,462,0
1089,"Distribution of Households Living in Census Houses by Predominant Material of Roof, 2001 - Madhya Pradesh",bb34a1bf-1aaf-46aa-aeff-9b654ca7b882,2021-09-30,174,0
1090,"Distribution of Households Living in Census Houses by Predominant Material of Roof for Scheduled Tribe, 2001 - Gujarat",ce714684-5570-468d-9b08-85e07d70c2e6,2021-09-30,207,0
1091,"Distribution of Households Living in Census Houses by Predominant Material of Roof, 2001 - Delhi",6860f7e9-5ab9-426f-bb4e-41ad8a781128,2021-09-30,429,0
1092,"Distribution of Households Living in Census Houses by Predominant Material of Roof for Scheduled Tribe, 2001 - Rajasthan",ec740254-8813-469e-a7a7-76d17b2783d3,2021-09-30,175,0
1093,"Distribution of Households Living in Census Houses by Predominant Material of Roof for Scheduled Caste, 2001 - Orissa",f457a2be-6979-4e3a-84b1-f0cf88849585,2021-09-30,367,0
1094,"Distribution of Households Living in Census Houses by Predominant Material of Roof for Scheduled Caste, 2001 - Chandigarh",4acb7f15-e854-42e9-b380-23b5a9cd62ec,2021-09-30,469,0
1095,District-wise Details of Livestock Population in Tamil Nadu - 20th Livestock Census 2019,297b2340-3751-446d-8c56-7a4f4a6fde86,2021-09-21,415,0
1096,District-wise Details of Livestock Population in Jammu And Kashmir - 20th Livestock Census 2019,a3f30913-cd7a-4465-97c4-c54f0c962721,2021-09-21,452,0
1097,District-wise Details of Livestock Population in Telangana - 20th Livestock Census 2019,317f3cbd-75f4-422d-8e53-7282ce4b1cfd,2021-09-21,129,0
1098,District-wise Details of Livestock Population in Jharkhand - 20th Livestock Census 2019,93f4744f-2dc2-47f9-a3b1-f8700124ab15,2021-09-21,124,0
1099,District-wise Details of Livestock Population in Tripura - 20th Livestock Census 2019,28fc86c8-82c8-4f19-af07-749de58abe3f,2021-09-21,50,0
1100,District-wise Details of Livestock Population in Karnataka - 20th Livestock Census 2019,54411c6a-fc46-49b0-bca2-7433fabcef81,2021-09-21,259,0
1101,District-wise Details of Livestock Population in Andaman Nicobar - 20th Livestock Census 2019,846d21d7-0fc7-4c91-a853-2081647ce601,2021-09-21,102,0
1102,District-wise Details of Livestock Population in Uttar Pradesh - 20th Livestock Census 2019,58323ceb-b546-4395-af3b-76efadb6907b,2021-09-21,374,0
1103,District-wise Details of Livestock Population in Kerala - 20th Livestock Census 2019,6a35cf54-7fea-4b25-8493-6c3e2fe72529,2021-09-21,175,0
1104,District-wise Details of Livestock Population in Andhra Pradesh - 20th Livestock Census 2019,d5d764b5-ea87-4665-8c1a-22c2a10f7e66,2021-09-21,436,0
1105,District-wise Details of Livestock Population in Uttarakhand - 20th Livestock Census 2019,734c8386-42b1-4c8c-86f1-be6a20fd14c0,2021-09-21,180,0
1106,District-wise Details of Livestock Population in Lakshadweep - 20th Livestock Census 2019,6d28e51c-1a6f-44ed-919b-5b5e63576039,2021-09-21,181,0
1107,District-wise Details of Livestock Population in Arunachal Pradesh - 20th Livestock Census 2019,7a7f44c0-860b-43dd-b6c5-dbcd7f846221,2021-09-21,232,0
1108,District-wise Details of Livestock Population in West Bengal - 20th Livestock Census 2019,4e92f370-ee59-4d97-871f-0108b32df4f7,2021-09-21,208,0
1109,District-wise Details of Livestock Population in Madhya Pradesh - 20th Livestock Census 2019,de0d9673-8d01-48c5-8cdd-65ca7ced4bf4,2021-09-21,257,0
1110,District-wise Details of Livestock Population in Assam - 20th Livestock Census 2019,6ef56e3a-6d60-4170-ab2d-bdf6e181a12b,2021-09-21,279,0
1111,District-wise Details of Livestock Population in Maharashtra - 20th Livestock Census 2019,0935d4a7-647e-49ac-a28e-b0890342515c,2021-09-21,370,0
1112,District-wise Details of Livestock Population in Bihar - 20th Livestock Census 2019,8b43a5f3-8c61-4dfe-8e28-98b9734b625c,2021-09-21,472,0
1113,District-wise Details of Livestock Population in Manipur - 20th Livestock Census 2019,3ebc4ca9-8ed7-4ae8-a0b0-07c879d0f024,2021-09-21,299,0
1114,District-wise Details of Livestock Population in Chandigarh - 20th Livestock Census 2019,dd873e0f-d23a-41d4-83c7-4bac87b62397,2021-09-21,228,0
1115,District-wise Details of Livestock Population in Meghalaya - 20th Livestock Census 2019,f63903c2-8e1d-4d5d-b059-d939f25aae0b,2021-09-21,420,0
1116,District-wise Details of Livestock Population in Mizoram - 20th Livestock Census 2019,7cb44e0b-2676-4782-983c-231ae41abaf4,2021-09-21,192,0
1117,District-wise Details of Livestock Population in Chhattisgarh - 20th Livestock Census 2019,70480cbe-1d80-433f-b601-7f657e8fe090,2021-09-21,243,0
1118,District-wise Details of Livestock Population in Nagaland - 20th Livestock Census 2019,24923144-653a-489e-bf2b-69013a94e53b,2021-09-21,436,0
1119,District-wise Details of Livestock Population in Dadra And Nagar Haveli - 20th Livestock Census 2019,0c67102e-d2d4-48c0-a4af-f88be236d486,2021-09-21,222,0
1120,District-wise Details of Livestock Population in Odisha - 20th Livestock Census 2019,18658cc3-c778-4482-bd2b-bcbf1dbb309d,2021-09-21,58,0
1121,District-wise Details of Livestock Population in Daman and Diu - 20th Livestock Census 2019,87e31c05-bd02-4241-85f4-c7fc6fa98a68,2021-09-21,420,0
1122,District-wise Details of Livestock Population in Puducherry - 20th Livestock Census 2019,b5614586-e093-4aae-9983-b699c21f09a6,2021-09-21,325,0
1123,District-wise Details of Livestock Population in Goa - 20th Livestock Census 2019,3ac95c73-0a21-4d05-9e01-6276471af711,2021-09-21,90,0
1124,District-wise Details of Livestock Population in Punjab - 20th Livestock Census 2019,406217bf-76c4-442a-89ef-ecc8c6708c95,2021-09-21,256,0
1125,District-wise Details of Livestock Population in Gujarat - 20th Livestock Census 2019,339fbef8-8d3e-4c70-a1e1-759d2f25211f,2021-09-21,402,0
1126,District-wise Details of Livestock Population in Rajasthan - 20th Livestock Census 2019,f16b0fcb-62e4-4777-9a9e-52c0ab69940b,2021-09-21,392,0
1127,District-wise Details of Livestock Population in Haryana - 20th Livestock Census 2019,d8b39a01-5aa8-419a-a6a0-6a7f5d9b47d2,2021-09-21,398,0
1128,District-wise Details of Livestock Population in Sikkim - 20th Livestock Census 2019,0c61ebaf-5b93-44ce-a50d-e313ee09b639,2021-09-21,365,0
1129,District-wise Details of Livestock Population in Himachal Pradesh - 20th Livestock Census 2019,819e6f8f-f47a-4cf4-888d-1339b4a4f4ad,2021-09-21,224,0
1130,Ministry/Department-wise Existing Earmarking and Proposed Percentage of Earmarking DAPSC (2011 Census) during 2017-18 (From: Ministry of Planning) - Haryana,f4bb0eb7-5b96-467d-b5bd-f271ca69a1a4,2021-07-28,184,0
1131,State-wise Electrification of Inhabited Census Villages under DDUGJY during 2014-15 (From: Ministry of Power) - Himachal Pradesh,1a8240f0-0187-4bad-992f-2afd46ace70e,2021-07-28,424,0
1132,State/UT-wise List of Districts Selected under Media Advocacy and Outreach as per Census 2011 (From: Ministry of Women and Child Development) - Jharkhand,be6ec226-931b-4e14-ba38-ed89cacd5781,2021-07-28,89,0
1133,"Number of Dry Latrines in the Country, Census-2011 (From: Ministry of Social Justice & Empowerment) - Karnataka",9929a050-f766-4c92-bb07-09cb85a5e6dd,2021-03-04,321,0
1134,State/UT-wise Percentage of Tribal Households having Waste Water Outlet Connected to Closed Drainage Census 2011 (From: Ministry of Tribal Affairs) - Kerala,0820a200-2e59-49d1-89cd-b80aa53d0d15,2021-03-04,456,0
1135,State/UT-wise Houseless Households As Per Census- 2011 (From: Ministry of Housing and Urban Affairs) - Madhya Pradesh,a9753244-2935-4bbb-bc69-dcb309b2d719,2021-03-04,167,0
1136,State/UT-wise Tribal Population as per Census 2011 (From: Ministry of Tribal Affairs) - Maharashtra,b82572a8-8d40-4f7b-8fda-116a2cc638f3,2021-03-04,147,0
1137,States/UT-wise Number of Inhabited Uncovered Villages without Mobile Service as per Census 2011 (From: Ministry of Communications) - Manipur,bd9f277a-c59d-4b67-a909-6c37ed0e7684,2021-03-04,360,0
1138,"Livestock Population of Kerala Census-2012 (From: Ministry of Fisheries, Animal Husbandry and Dairying)",e40b4320-0231-4506-b243-c50aa82f4edc,2021-03-04,161,0
1139,State/UT-wise Number of Widows as per the Decennial Conducted by Registrar General of India Census 2011 (From: Ministry of Women and Child Development) - Meghalaya,7eb96337-aab9-4f9e-aa04-f3f6864c6eef,2021-03-04,487,0
1140,"State/UT-wise Women Literacy Rate in the Country in the Age Group of 7 and above, as per Census 2011 (From: Ministry of Human Resource Development) - Mizoram",bce9896d-36c5-4420-beb2-b2b7e37830ee,2021-03-03,347,0
1141,"State/UT-wise Number of wholly leased-in operational Holdings by all Social Groups, Scheduled Castes and Scheduled Tribes as per the Agriculture Census 2010-11 (From: Ministry of Agriculture and Farmers Welfare) - Nagaland",ef1ffff8-349f-48a9-b33f-536115b1fb75,2021-03-03,385,0
1142,State/UT-wise Specific Improvement and Decline in Child Sex Ratio Census 2001 and 2011 (From : Ministry of Health and Family Welfare) - Odisha,18f84434-59a1-48e3-b5c1-10cffd56cd5b,2021-03-03,192,0
1143,State/UT-wise Number of Wholly Leased in Operational Holdings as per Agriculture Census 2010-11 (From: Ministry of Agriculture and Farmers Welfare) - Punjab,0ca728aa-7187-4cdd-8d25-83e6c56d7bf4,2021-03-03,113,0
1144,State/UT-wise Population of other including in Maharashtra as per Census 2011 (From: Ministry of Social Justice and Empowerment),c3468453-42b1-4d63-957e-b485584b0c24,2021-03-03,315,0
1145,"State/UT-wise Indigenous/Non-Descript Cattle Population as per 20th Livestock Census 2019 (From: Ministry of Fisheries, Animal Husbandry and Dairying) - Rajasthan",2b178703-8a62-45e1-9c55-217cb0d4fa06,2021-03-04,219,0
1146,"State/UT-wise details of livestock population as per 20th Livestock Census 2019 (From: Ministry of Fisheries, Animal Husbandry and Dairying) - Sikkim",e6620b9d-2e4f-46b1-9ce1-a9dd27c52dca,2021-03-01,263,0
1147,"State-wise Number of Women Handloom Workers under PAHCHAN Initiative as per All India Handloom Census 2019-20, (From: Ministry of Textiles) - Tamil Nadu",36e9e02e-eb56-4c64-a5ca-daf4f495b72e,2021-03-02,346,0
1148,"State-wise Number of Women Handicrafts Artisans Registered under PAHCHAN Initiative as per All India Handloom Census 2019-20, (From: Ministry of Textiles) - Telangana",33fd29a8-ec3c-47b0-8631-568fdc42a084,2021-03-02,74,0
1149,State-wise Information on Slum Population in India - Census 2011,9af43598-2fa7-48e3-ae10-a87c81b2a2fb,2021-03-01,426,0
1150,Child Population in the Age-group 0-6 Years by Sex - Census 2001 and 2011,25c7973d-29dd-45be-b87f-0e960e33f73f,2021-03-01,85,0
1151,Population Aged 7 Years and Above - Census 2011,e04bb7c4-7139-476c-8404-41e5f736d6f5,2021-03-01,137,0
1152,Literates and Literacy Rates by Sex - Census 2001 and 2011,1d78f289-7848-4e6b-aeb8-e163e28a3972,2021-03-01,192,0
1153,Sex Ratio of Total Population and Child Population in the Age-group 0-6 and Population Aged Above 7 Years - Census 2001 and 2011,7843371b-c640-4d82-bf7b-c9fe49cea903,2021-03-01,488,0
1154,Percent Distribution of Population by Age-group - Census 2011,60bc400d-d9cf-481e-8a67-d5edd78d8e18,2021-03-01,428,0
1155,"Percentage of Population in Selected Age Groups, Adolescent, Young and Adult - India Census from 1991 to 2011",4a0f939f-e148-43bc-97f0-d3e55e646df0,2021-03-01,157,0
1156,All India Number of Married Couples with Wife Aged between 15-44 and 15-49 Years - Census 2011,c2533309-50b5-4235-9aba-7dc7aed8569d,2021-03-01,188,0
1157,Percentage Distribution of Married Couples with Wife Aged between 15-44 and 15-49 Years by Age Group Census from 1961 to 2011 - Lakshadweep,bc8ccb90-10a2-437f-b66d-dfcd4b4e10a1,2021-03-01,59,0
1158,Number of Married Females in Urban Areas by Age - Census 2011,ae12ca01-f1bb-4ced-99b4-6cfdd7698f8a,2021-03-01,90,0
1159,Rural and Urban Composition of Population - Census 2001 and 2011,2e7c3272-91a7-4800-bc45-4b305adc8ca1,2021-03-01,221,0
1160,District-wise Rural Urban Population by Sex - Census 2011,c9fee525-1c00-4ac2-969c-17bf42d2cc0a,2021-03-01,101,0
1161,"Distribution of Population, Sex Ratio, Density and Growth Rate of Population - Census 2001 and 2011",6156898e-d828-4bd4-bd5c-e710bb10f36a,2021-03-01,472,0
1162,"State/UT-wise Distribution of Population, Sex Ratio and Growth Rate of Population, Census, 2011 - Arunachal Pradesh",2320f4d4-85b6-46bb-86b6-36824b87cd08,2021-01-24,251,0
1163,"State/UT-wise Percentage of Urban population to total population and Decennial Growth Rate of Population, Census 1991-2001 & 2001-2011 - Assam",8cf7eeb8-cefa-4416-b84c-4f7c9c369424,2021-01-24,377,0
1164,State/UT-wise Slum Household by Availability of Latrine Facility in india As per Census 2011 (From: Ministry of Housing and Urban Affairs) - Bihar,25f76a03-8428-46bf-8806-8f65e01139ef,2020-10-16,93,0
1165,State/UT-wise Number of Wholly Leased-in Operational Holdings as per Agriculture Census 2015-16 (From: Ministry of Agriculture and Farmers Welfare) - Chhattisgarh,901690ab-92d4-4278-b88c-4457d90e3f96,2020-10-15,292,0
1166,State-wise Detail of Overall Population and Scheduled Tribe Population in Fifth Schedule States As per Census 2011 (From: Ministry of Panchayati Raj) - Goa,079f5ae0-e0e3-461a-8518-e9503c80c339,2020-10-15,281,0
1167,"State/UT-wise Total Beggars, Vagrants etc. in india as per Census 2011 (From: Ministry of Social Justice & Empowerment) - Gujarat",c1aea809-e899-4409-afa0-197e447371d5,2020-10-15,257,0
1168,"Details of Total Population, Slum Population and Percentage of Population that Resides in Slum Areas in Metropolitan Cities Across the Country, as per Census-2011 (From: Ministry of Housing and Urban Affairs) - Haryana",5846908f-4c1b-4729-aac8-3d3d38cd8d1c,2020-10-16,274,0
1169,State/UT-wise Main Workers in the Age Group of 5-14 years as per Census 2011 (From: Ministry of Labour and Employment) - Himachal Pradesh,7fe27b43-f5c2-4c85-b2ee-d53b4fac9a04,2020-10-16,71,0
1170,State/UT-wise Net Irrigated Area as per Agriculture Census during 2015-16 (From: Ministry of Jal Shakti) - Jharkhand,95ec6118-1320-44b2-b57c-5c1ff3b46342,2020-10-15,451,0
1171,"State/UT Literacy Rate in Rural Areas in the Age Group of 7 and above, as per Census 2011 (From: Ministry of Human Resource Development) - Karnataka",cfce89ef-ab91-468d-8c67-dd73c2f237a3,2020-10-13,140,0
1172,State/UT-wise Rural and Urban Population As Per Census 2011 and Estimation Mid-year Population during 2019 - Kerala,93f49802-df6a-4a61-b250-b98f7c990094,2020-05-20,87,0
1173,"Village/Town-wise Primary Census Abstract, 2011 - Kiphire District of NAGALAND",09c353a6-a789-4851-8cb1-c36bc2d7f994,2020-04-24,197,0
1174,"Village/Town-wise Primary Census Abstract, 2011 - Mon District of NAGALAND",821d1cf4-f82e-47e1-a849-b8c95eba3328,2020-04-24,151,0
1175,"Village/Town-wise Primary Census Abstract, 2011 - Wokha District of NAGALAND",ba4f8ddb-6881-464c-97e5-c9104a0c9f91,2020-04-24,364,0
1176,"Village/Town-wise Primary Census Abstract, 2011 - Peren District of NAGALAND",ce4f8456-2301-464c-8b3e-f835dbabe02b,2020-04-24,297,0
1177,"Village/Town-wise Primary Census Abstract, 2011 - Phek District of NAGALAND",47ef43ed-1581-4f3f-8b55-993c188526c9,2020-04-24,80,0
1178,"Village/Town-wise Primary Census Abstract, 2011 - Kohima District of NAGALAND",7ea985f3-b18b-450a-8ef6-670f5c5a5804,2020-04-24,234,0
1179,"Village/Town-wise Primary Census Abstract, 2011 - Tuensang District of NAGALAND",914653f3-b12a-4c1a-9ec5-426f5811fca9,2020-04-24,363,0
1180,"Village/Town-wise Primary Census Abstract, 2011 - Dimapur District of NAGALAND",a62c768e-d861-4228-ab1b-b997b525fff4,2020-04-24,366,0
1181,"Village/Town-wise Primary Census Abstract, 2011 - Longleng District of NAGALAND",be416a14-651e-402b-8077-fefa86851fe4,2020-04-24,50,0
1182,"Village/Town-wise Primary Census Abstract, 2011 - Mokokchung District of NAGALAND",e6f963ba-3c2d-4f66-9307-7f09b38037f7,2020-04-24,272,0
1183,"Village/Town-wise Primary Census Abstract, 2011 - Zunheboto District of NAGALAND",82fe6003-a342-4d97-ac56-5c8bffe6745a,2020-04-24,247,0
1184,"Village/Town-wise Primary Census Abstract, 2011 - Cachar District of ASSAM",4af44c84-5b93-47c4-81af-ba171bec78ac,2020-04-09,260,0
1185,"Village/Town-wise Primary Census Abstract, 2011 - Kokrajhar District of ASSAM",b8376edf-fd4f-42d4-91f9-1b2188dee8df,2020-04-09,369,0
1186,"Village/Town-wise Primary Census Abstract, 2011 - Karimganj District of ASSAM",b82863d8-7e80-4ab3-b3db-2ce979425a63,2020-04-09,302,0
1187,"Village/Town-wise Primary Census Abstract, 2011 - Hailakandi District of ASSAM",3148cfc4-466a-47da-862c-3a883f7c1db1,2020-04-09,104,0
1188,"Village/Town-wise Primary Census Abstract, 2011 - Barpeta District of ASSAM",e8364c17-c767-4a33-852b-a073c1b18eca,2020-04-09,270,0
1189,"Village/Town-wise Primary Census Abstract, 2011 - Chirang District of ASSAM",ca8a078e-00af-4403-bb60-caa16aa970f8,2020-04-09,68,0
1190,"Village/Town-wise Primary Census Abstract, 2011 - Morigaon District of ASSAM",e53d0e8c-d5de-4ea6-b17f-d026a704456d,2020-04-09,94,0
1191,"Village/Town-wise Primary Census Abstract, 2011 - Kamrup District of ASSAM",ba111978-14d8-4df1-962b-36a75443ae24,2020-04-09,487,0
1192,"Village/Town-wise Primary Census Abstract, 2011 - Nagaon District of ASSAM",726c6f75-9040-46af-98b9-ee111a28e878,2020-04-09,131,0
1193,"Village/Town-wise Primary Census Abstract, 2011 - Kamrup Metropolitan District of ASSAM",5c5f64c1-db28-4a2d-bf1e-81d87eab1003,2020-04-09,415,0
1194,"Village/Town-wise Primary Census Abstract, 2011 - Sonitpur District of ASSAM",09d5067d-a5f5-4ced-adec-e33908da4451,2020-04-09,255,0
1195,"Village/Town-wise Primary Census Abstract, 2011 - Nalbari District of ASSAM",8af182f6-62ac-4b04-a876-140cf5d68546,2020-04-09,248,0
1196,"Village/Town-wise Primary Census Abstract, 2011 - Lakhimpur District of ASSAM",fec4982c-ab15-4275-a868-b42919f0e194,2020-04-09,119,0
1197,"Village/Town-wise Primary Census Abstract, 2011 - Baksa District of ASSAM",3cc7a4b7-ce06-4885-bdea-b54f21d13faa,2020-04-09,288,0
1198,"Village/Town-wise Primary Census Abstract, 2011 - Dhemaji District of ASSAM",634e0423-824d-42a6-b654-e9a06546a94c,2020-04-09,205,0
1199,"Village/Town-wise Primary Census Abstract, 2011 - Darrang District of ASSAM",46c7239b-41be-42cd-904d-5b69f4a2895d,2020-04-09,277,0
1200,"Village/Town-wise Primary Census Abstract, 2011 - Tinsukia District of ASSAM",569ebb58-549a-4bea-ad96-fdb5bad8cab6,2020-04-09,452,0
1201,"Village/Town-wise Primary Census Abstract, 2011 - Udalguri District of ASSAM",664c6815-1aab-49ce-9cc4-6d98a9074dcc,2020-04-09,75,0
1202,"Village/Town-wise Primary Census Abstract, 2011 - Dibrugarh District of ASSAM",5b88c624-fc51-489e-b8a9-23a3f17cb729,2020-04-09,376,0
1203,"Village/Town-wise Primary Census Abstract, 2011 - Sivasagar District of ASSAM",c91e732e-bf01-4610-8b5f-19ca40e6f887,2020-04-09,214,0
1204,"Village/Town-wise Primary Census Abstract, 2011 - Jorhat District of ASSAM",e861f3f4-d2af-4f5a-9cbf-6df5d3af3d0a,2020-04-09,455,0
1205,"Village/Town-wise Primary Census Abstract, 2011 - Dima Hasao District of ASSAM",d05531c1-d49a-40bd-a60b-57e1c8b0427a,2020-04-09,185,0
1206,"Village/Town-wise Primary Census Abstract, 2011 - Golaghat District of ASSAM",c5a4b6b6-1eed-4317-829d-a70d16eeb276,2020-04-09,396,0
1207,"Village/Town-wise Primary Census Abstract, 2011 - Dhubri District of ASSAM",f8cb0ffd-2eea-4c8f-b993-81bbf7fc59ce,2020-04-09,394,0
